[2024-01-22 13:46:25,073] INFO: {
[2024-01-22 13:47:10,335] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.06262153595685958
[2024-01-22 13:47:13,132] INFO: Iter 1800 Summary: 
[2024-01-22 13:47:13,132] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.06206351742148399
[2024-01-22 13:47:15,962] INFO: Iter 1900 Summary: 
[2024-01-22 13:47:15,963] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.061828465424478056
[2024-01-22 13:47:18,544] INFO: Iter 2000 Summary: 
[2024-01-22 13:47:18,544] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.061529595777392386
[2024-01-22 13:47:20,957] INFO: Iter 2100 Summary: 
[2024-01-22 13:47:20,957] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.06119382824748754
[2024-01-22 13:47:23,700] INFO: Iter 2200 Summary: 
[2024-01-22 13:47:23,700] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.060998836755752565
[2024-01-22 13:47:26,369] INFO: Iter 2300 Summary: 
[2024-01-22 13:47:26,369] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.06065137386322021
[2024-01-22 13:47:29,078] INFO: Iter 2400 Summary: 
[2024-01-22 13:47:29,079] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.06007492922246456
[2024-01-22 13:47:31,762] INFO: Iter 2500 Summary: 
[2024-01-22 13:47:31,763] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.06046014003455639
[2024-01-22 13:47:34,566] INFO: Iter 2600 Summary: 
[2024-01-22 13:47:34,567] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05983458552509546
[2024-01-22 13:47:37,388] INFO: Iter 2700 Summary: 
[2024-01-22 13:47:37,388] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05923790723085404
[2024-01-22 13:47:40,130] INFO: Iter 2800 Summary: 
[2024-01-22 13:47:40,130] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05931091785430908
[2024-01-22 13:47:42,959] INFO: Iter 2900 Summary: 
[2024-01-22 13:47:42,959] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.059196186661720274
[2024-01-22 13:47:45,693] INFO: Iter 3000 Summary: 
[2024-01-22 13:47:45,694] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05923462975770235
[2024-01-22 13:47:48,369] INFO: Iter 3100 Summary: 
[2024-01-22 13:47:48,370] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05891428831964731
[2024-01-22 13:47:51,045] INFO: Iter 3200 Summary: 
[2024-01-22 13:47:51,045] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.058673470988869665
[2024-01-22 13:47:53,578] INFO: Iter 3300 Summary: 
[2024-01-22 13:47:53,578] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05841201413422823
[2024-01-22 13:47:56,222] INFO: Iter 3400 Summary: 
[2024-01-22 13:47:56,222] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05848508562892676
[2024-01-22 13:47:59,069] INFO: Iter 3500 Summary: 
[2024-01-22 13:47:59,069] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05847132228314877
[2024-01-22 13:48:01,881] INFO: Iter 3600 Summary: 
[2024-01-22 13:48:01,882] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05823783375322819
[2024-01-22 13:48:04,456] INFO: Iter 3700 Summary: 
[2024-01-22 13:48:04,456] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.057458160780370235
[2024-01-22 13:48:06,991] INFO: Iter 3800 Summary: 
[2024-01-22 13:48:06,991] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05756119608879089
[2024-01-22 13:48:09,723] INFO: Iter 3900 Summary: 
[2024-01-22 13:48:09,723] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.057678433619439605
[2024-01-22 13:48:12,323] INFO: Iter 4000 Summary: 
[2024-01-22 13:48:12,323] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05727056533098221
[2024-01-22 13:48:14,740] INFO: Iter 4100 Summary: 
[2024-01-22 13:48:14,740] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05714754059910774
[2024-01-22 13:48:17,616] INFO: Iter 4200 Summary: 
[2024-01-22 13:48:17,616] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05678297732025385
[2024-01-22 13:48:20,312] INFO: Iter 4300 Summary: 
[2024-01-22 13:48:20,312] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05653638005256653
[2024-01-22 13:48:22,836] INFO: Iter 4400 Summary: 
[2024-01-22 13:48:22,836] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.056920159794390204
[2024-01-22 13:48:25,452] INFO: Iter 4500 Summary: 
[2024-01-22 13:48:25,452] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.056308372914791106
[2024-01-22 13:48:28,114] INFO: Iter 4600 Summary: 
[2024-01-22 13:48:28,114] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05617184966802597
[2024-01-22 13:48:30,825] INFO: Iter 4700 Summary: 
[2024-01-22 13:48:30,825] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05592278331518173
[2024-01-22 13:48:33,363] INFO: Iter 4800 Summary: 
[2024-01-22 13:48:33,363] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05615484993904829
[2024-01-22 13:48:36,117] INFO: Iter 4900 Summary: 
[2024-01-22 13:48:36,117] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05590682648122311
[2024-01-22 13:48:38,846] INFO: Iter 5000 Summary: 
[2024-01-22 13:48:38,846] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05588081151247024
[2024-01-22 13:48:41,338] INFO: Iter 5100 Summary: 
[2024-01-22 13:48:41,338] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.055782786533236504
[2024-01-22 13:48:43,899] INFO: Iter 5200 Summary: 
[2024-01-22 13:48:43,899] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05535776685923338
[2024-01-22 13:48:46,563] INFO: Iter 5300 Summary: 
[2024-01-22 13:48:46,564] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.055585704147815704
[2024-01-22 13:48:49,085] INFO: Iter 5400 Summary: 
[2024-01-22 13:48:49,085] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05469353105872869
[2024-01-22 13:48:51,673] INFO: Iter 5500 Summary: 
[2024-01-22 13:48:51,673] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.054982448033988475
[2024-01-22 13:48:54,403] INFO: Iter 5600 Summary: 
[2024-01-22 13:48:54,403] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05510354209691286
[2024-01-22 13:48:57,152] INFO: Iter 5700 Summary: 
[2024-01-22 13:48:57,152] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05501505043357611
[2024-01-22 13:48:59,657] INFO: Iter 5800 Summary: 
[2024-01-22 13:48:59,657] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.055004279762506485
[2024-01-22 13:49:02,435] INFO: Iter 5900 Summary: 
[2024-01-22 13:49:02,435] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05431962750852108
[2024-01-22 13:49:05,166] INFO: Iter 6000 Summary: 
[2024-01-22 13:49:05,167] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05465593431144953
[2024-01-22 13:49:07,918] INFO: Iter 6100 Summary: 
[2024-01-22 13:49:07,918] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05403812997043133
[2024-01-22 13:49:10,656] INFO: Iter 6200 Summary: 
[2024-01-22 13:49:10,657] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05409812517464161
[2024-01-22 13:49:13,227] INFO: Iter 6300 Summary: 
[2024-01-22 13:49:13,227] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05470665525645017
[2024-01-22 13:49:15,850] INFO: Iter 6400 Summary: 
[2024-01-22 13:49:15,850] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05416479777544737
[2024-01-22 13:49:18,413] INFO: Iter 6500 Summary: 
[2024-01-22 13:49:18,413] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05382565550506115
[2024-01-22 13:49:21,017] INFO: Iter 6600 Summary: 
[2024-01-22 13:49:21,017] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.054179011806845666
[2024-01-22 13:49:23,866] INFO: Iter 6700 Summary: 
[2024-01-22 13:49:23,866] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.053237805999815466
[2024-01-22 13:49:26,560] INFO: Iter 6800 Summary: 
[2024-01-22 13:49:26,560] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05357514899224043
[2024-01-22 13:49:29,322] INFO: Iter 6900 Summary: 
[2024-01-22 13:49:29,322] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05325998198240996
[2024-01-22 13:49:32,021] INFO: Iter 7000 Summary: 
[2024-01-22 13:49:32,021] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.053216110318899154
[2024-01-22 13:49:34,682] INFO: Iter 7100 Summary: 
[2024-01-22 13:49:34,682] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05325237199664116
[2024-01-22 13:49:37,457] INFO: Iter 7200 Summary: 
[2024-01-22 13:49:37,457] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0533755948022008
[2024-01-22 13:49:40,200] INFO: Iter 7300 Summary: 
[2024-01-22 13:49:40,200] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05307588502764702
[2024-01-22 13:49:42,874] INFO: Iter 7400 Summary: 
[2024-01-22 13:49:42,875] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05296941544860601
[2024-01-22 13:49:45,634] INFO: Iter 7500 Summary: 
[2024-01-22 13:49:45,634] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.052782181464135644
[2024-01-22 13:49:48,533] INFO: Iter 7600 Summary: 
[2024-01-22 13:49:48,533] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05268177058547735
[2024-01-22 13:49:51,242] INFO: Iter 7700 Summary: 
[2024-01-22 13:49:51,243] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05266140338033438
[2024-01-22 13:49:53,780] INFO: Iter 7800 Summary: 
[2024-01-22 13:49:53,781] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05246302872896194
[2024-01-22 13:49:56,525] INFO: Iter 7900 Summary: 
[2024-01-22 13:49:56,525] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.052614581547677515
[2024-01-22 13:49:59,221] INFO: Iter 8000 Summary: 
[2024-01-22 13:49:59,221] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05258752178400755
[2024-01-22 13:50:01,735] INFO: Iter 8100 Summary: 
[2024-01-22 13:50:01,735] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05192710369825363
[2024-01-22 13:50:04,274] INFO: Iter 8200 Summary: 
[2024-01-22 13:50:04,274] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05190893914550543
[2024-01-22 13:50:07,014] INFO: Iter 8300 Summary: 
[2024-01-22 13:50:07,014] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05206202831119299
[2024-01-22 13:50:09,773] INFO: Iter 8400 Summary: 
[2024-01-22 13:50:09,773] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05208901096135378
[2024-01-22 13:50:12,472] INFO: Iter 8500 Summary: 
[2024-01-22 13:50:12,473] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05177669569849968
[2024-01-22 13:50:15,048] INFO: Iter 8600 Summary: 
[2024-01-22 13:50:15,048] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05174641523510218
[2024-01-22 13:50:17,697] INFO: Iter 8700 Summary: 
[2024-01-22 13:50:17,697] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05156041491776705
[2024-01-22 13:50:20,381] INFO: Iter 8800 Summary: 
[2024-01-22 13:50:20,381] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.051307754702866075
[2024-01-22 13:50:23,310] INFO: Iter 8900 Summary: 
[2024-01-22 13:50:23,310] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.051339527890086174
[2024-01-22 13:50:25,987] INFO: Iter 9000 Summary: 
[2024-01-22 13:50:25,987] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05133415803313255
[2024-01-22 13:50:28,644] INFO: Iter 9100 Summary: 
[2024-01-22 13:50:28,644] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05108424466103315
[2024-01-22 13:50:31,270] INFO: Iter 9200 Summary: 
[2024-01-22 13:50:31,270] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05137106142938137
[2024-01-22 13:50:34,111] INFO: Iter 9300 Summary: 
[2024-01-22 13:50:34,111] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.051003604978322986
[2024-01-22 13:50:36,787] INFO: Iter 9400 Summary: 
[2024-01-22 13:50:36,787] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.051246046796441076
[2024-01-22 13:50:39,646] INFO: Iter 9500 Summary: 
[2024-01-22 13:50:39,646] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.050694367215037346
[2024-01-22 13:50:42,184] INFO: Iter 9600 Summary: 
[2024-01-22 13:50:42,184] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.050751032307744026
[2024-01-22 13:50:44,906] INFO: Iter 9700 Summary: 
[2024-01-22 13:50:44,906] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05080414898693562
[2024-01-22 13:50:47,475] INFO: Iter 9800 Summary: 
[2024-01-22 13:50:47,476] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05065543107688427
[2024-01-22 13:50:50,158] INFO: Iter 9900 Summary: 
[2024-01-22 13:50:50,158] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05052512999624014
[2024-01-22 13:50:52,981] INFO: Iter 10000 Summary: 
[2024-01-22 13:50:52,981] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.050739133432507515
[2024-01-22 13:50:55,632] INFO: Iter 10100 Summary: 
[2024-01-22 13:50:55,632] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05061889473348856
[2024-01-22 13:50:58,233] INFO: Iter 10200 Summary: 
[2024-01-22 13:50:58,234] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05034176297485828
[2024-01-22 13:51:00,968] INFO: Iter 10300 Summary: 
[2024-01-22 13:51:00,968] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.049835887998342515
[2024-01-22 13:51:03,497] INFO: Iter 10400 Summary: 
[2024-01-22 13:51:03,498] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.050114813074469564
[2024-01-22 13:51:06,178] INFO: Iter 10500 Summary: 
[2024-01-22 13:51:06,178] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.050141588971018794
[2024-01-22 13:51:08,768] INFO: Iter 10600 Summary: 
[2024-01-22 13:51:08,769] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05001817461103201
[2024-01-22 13:51:11,481] INFO: Iter 10700 Summary: 
[2024-01-22 13:51:11,481] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.050164985246956346
[2024-01-22 13:51:14,037] INFO: Iter 10800 Summary: 
[2024-01-22 13:51:14,037] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04958154700696468
[2024-01-22 13:51:16,678] INFO: Iter 10900 Summary: 
[2024-01-22 13:51:16,678] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05026188138872385
[2024-01-22 13:51:19,414] INFO: Iter 11000 Summary: 
[2024-01-22 13:51:19,414] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.049614077620208266
[2024-01-22 13:51:22,115] INFO: Iter 11100 Summary: 
[2024-01-22 13:51:22,115] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04995646879076958
[2024-01-22 13:51:24,721] INFO: Iter 11200 Summary: 
[2024-01-22 13:51:24,721] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04985796108841896
[2024-01-22 13:51:27,365] INFO: Iter 11300 Summary: 
[2024-01-22 13:51:27,365] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0495902144163847
[2024-01-22 13:51:30,145] INFO: Iter 11400 Summary: 
[2024-01-22 13:51:30,145] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04913552418351173
[2024-01-22 13:51:32,732] INFO: Iter 11500 Summary: 
[2024-01-22 13:51:32,732] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04918310958892107
[2024-01-22 13:51:35,298] INFO: Iter 11600 Summary: 
[2024-01-22 13:51:35,298] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.049702942557632926
[2024-01-22 13:51:37,888] INFO: Iter 11700 Summary: 
[2024-01-22 13:51:37,888] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04929551221430302
[2024-01-22 13:51:40,538] INFO: Iter 11800 Summary: 
[2024-01-22 13:51:40,538] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.049170426055788995
[2024-01-22 13:51:43,265] INFO: Iter 11900 Summary: 
[2024-01-22 13:51:43,265] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.049224946089088915
[2024-01-22 13:51:45,805] INFO: Iter 12000 Summary: 
[2024-01-22 13:51:45,806] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.049208327978849414
[2024-01-22 13:51:48,355] INFO: Iter 12100 Summary: 
[2024-01-22 13:51:48,355] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04921384323388338
[2024-01-22 13:51:50,986] INFO: Iter 12200 Summary: 
[2024-01-22 13:51:50,986] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04871668461710214
[2024-01-22 13:51:53,811] INFO: Iter 12300 Summary: 
[2024-01-22 13:51:53,811] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04925080958753824
[2024-01-22 13:51:56,573] INFO: Iter 12400 Summary: 
[2024-01-22 13:51:56,573] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04942832510918379
[2024-01-22 13:51:59,208] INFO: Iter 12500 Summary: 
[2024-01-22 13:51:59,208] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04891539379954338
[2024-01-22 13:52:02,014] INFO: Iter 12600 Summary: 
[2024-01-22 13:52:02,014] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04848292026668787
[2024-01-22 13:52:04,733] INFO: Iter 12700 Summary: 
[2024-01-22 13:52:04,733] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0490759053081274
[2024-01-22 13:52:07,452] INFO: Iter 12800 Summary: 
[2024-01-22 13:52:07,452] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04874732054769993
[2024-01-22 13:52:10,031] INFO: Iter 12900 Summary: 
[2024-01-22 13:52:10,031] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04874776870012283
[2024-01-22 13:52:12,726] INFO: Iter 13000 Summary: 
[2024-01-22 13:52:12,726] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04820344727486372
[2024-01-22 13:52:15,333] INFO: Iter 13100 Summary: 
[2024-01-22 13:52:15,333] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04875208422541619
[2024-01-22 13:52:17,768] INFO: Iter 13200 Summary: 
[2024-01-22 13:52:17,768] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04805675745010376
[2024-01-22 13:52:20,636] INFO: Iter 13300 Summary: 
[2024-01-22 13:52:20,636] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0481405358761549
[2024-01-22 13:52:23,335] INFO: Iter 13400 Summary: 
[2024-01-22 13:52:23,336] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04801712293177843
[2024-01-22 13:52:26,032] INFO: Iter 13500 Summary: 
[2024-01-22 13:52:26,032] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04816172625869512
[2024-01-22 13:52:28,834] INFO: Iter 13600 Summary: 
[2024-01-22 13:52:28,835] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.048054136596620084
[2024-01-22 13:52:31,380] INFO: Iter 13700 Summary: 
[2024-01-22 13:52:31,381] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.048855821676552294
[2024-01-22 13:52:34,231] INFO: Iter 13800 Summary: 
[2024-01-22 13:52:34,231] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04832859043031931
[2024-01-22 13:52:36,865] INFO: Iter 13900 Summary: 
[2024-01-22 13:52:36,866] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.048464207872748376
[2024-01-22 13:52:39,842] INFO: Iter 14000 Summary: 
[2024-01-22 13:52:39,843] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.048259609192609784
[2024-01-22 13:52:42,718] INFO: Iter 14100 Summary: 
[2024-01-22 13:52:42,718] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04823946196585894
[2024-01-22 13:52:45,304] INFO: Iter 14200 Summary: 
[2024-01-22 13:52:45,305] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04781377851963043
[2024-01-22 13:52:47,932] INFO: Iter 14300 Summary: 
[2024-01-22 13:52:47,932] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04793288294225931
[2024-01-22 13:52:50,575] INFO: Iter 14400 Summary: 
[2024-01-22 13:52:50,575] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0481900504976511
[2024-01-22 13:52:53,180] INFO: Iter 14500 Summary: 
[2024-01-22 13:52:53,180] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04784232240170241
[2024-01-22 13:52:55,833] INFO: Iter 14600 Summary: 
[2024-01-22 13:52:55,833] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047575336731970314
[2024-01-22 13:52:58,541] INFO: Iter 14700 Summary: 
[2024-01-22 13:52:58,541] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04763128485530615
[2024-01-22 13:53:01,191] INFO: Iter 14800 Summary: 
[2024-01-22 13:53:01,191] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04746546201407909
